run,luminosityBlock,event,PV_npvs,PV_x,PV_y,PV_z,nMuon,Muon_pt,Muon_eta,Muon_phi,Muon_mass,Muon_charge,Muon_pfRelIso03_all,Muon_pfRelIso04_all,Muon_dxy,Muon_dxyErr,Muon_dz,Muon_dzErr,nElectron,Electron_pt,Electron_eta,Electron_phi,Electron_mass,Electron_charge,Electron_pfRelIso03_all,Electron_dxy,Electron_dxyErr,Electron_dz,Electron_dzErr,MET_pt,MET_phi
194643,211,269415747.0,13,0.07187923789024353,0.06273705512285233,-1.9448192119598389,1,[4.67],[-1.96],[-1.79],[0.106],[-1],[1.61],[2.21],[-0.0219],[0.00582],[-0.0303],[0.0158],0,[],[],[],[],[],[],[],[],[],[],18.299514770507812,-1.6898572444915771
195397,905,1128937623.0,15,0.07153796404600143,0.06464080512523651,6.731327056884766,0,[],[],[],[],[],[],[],[],[],[],[],2,"[8.72, 18.4]","[-0.534, -2.08]","[-2.89, -2.71]","[0.0014, 0.0214]","[1, 1]","[1.43, 0.649]","[-0.0143, -0.0709]","[0.00616, 0.00657]","[0.00339, -0.195]","[0.00531, 0.0124]",40.89790344238281,-3.0323686599731445
194075,69,41142275.0,16,0.07411715388298035,0.061767805367708206,3.358325719833374,0,[],[],[],[],[],[],[],[],[],[],[],1,[32.7],[-2.34],[-1.98],[0.0446],[1],[-999],[-0.000158],[0.00824],[0.0452],[0.021],6.93829345703125,-0.29038292169570923
194424,152,184068366.0,18,0.07201023399829865,0.05913379788398743,8.523516654968262,0,[],[],[],[],[],[],[],[],[],[],[],2,"[10.5, 11.5]","[-0.41, 1.22]","[2.28, -1.16]","[0.00251, 0.00668]","[-1, 1]","[0.513, 2.62]","[-0.00774, -0.00121]","[0.003, 0.00731]","[-0.0045, -0.00448]","[0.00198, 0.00816]",25.816787719726562,1.0955250263214111
196218,767,1069263755.0,9,0.07369576394557953,0.06202069669961929,4.382804870605469,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],20.756887435913086,0.34701088070869446
195303,156,112433546.0,20,0.07339365035295486,0.060600556433200836,1.6491177082061768,0,[],[],[],[],[],[],[],[],[],[],[],2,"[40.6, 68.5]","[-1.78, -2.08]","[-0.266, 2.7]","[-0.0416, 0.0563]","[1, 1]","[-999, -999]","[-0.188, 0.147]","[0.354, 0.0977]","[-2.87, -2.18]","[0.294, 0.297]",36.89426803588867,-0.45825445652008057
194912,575,934662476.0,18,0.07810263335704803,0.06661146879196167,1.4776421785354614,0,[],[],[],[],[],[],[],[],[],[],[],2,"[10.4, 5.54]","[1.57, -2.38]","[0.014, -1.92]","[0.00815, -0.0111]","[1, -1]","[0.339, -999]","[0.00422, -2.02]","[0.00675, 0.637]","[-3.35, -1.93]","[0.00802, 2.38]",8.188583374023438,0.04981624335050583
196239,946,849251935.0,11,0.07584003359079361,0.06357603520154953,4.425110816955566,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],10.006736755371094,2.162165880203247
195950,861,781456403.0,14,0.07618261128664017,0.059343669563531876,-2.200680732727051,0,[],[],[],[],[],[],[],[],[],[],[],1,[47.3],[-1.61],[0.192],[-0.0231],[1],[0.0583],[-0.0109],[0.00686],[7.99],[0.00653],29.2205867767334,-1.2457873821258545
194691,207,287822108.0,11,0.07338970899581909,0.06049088016152382,3.1012699604034424,0,[],[],[],[],[],[],[],[],[],[],[],1,[26.1],[1.99],[1.19],[0.0149],[1],[-999],[0.00581],[0.00393],[0.00014],[0.00715],22.900381088256836,2.037332773208618
195950,1307,1192546834.0,7,0.0702272355556488,0.06623787432909012,-4.766049861907959,0,[],[],[],[],[],[],[],[],[],[],[],2,"[46.2, 39.3]","[0.0867, -1.19]","[-1.49, 1.36]","[0.0157, 0.0149]","[1, -1]","[0.0181, 0.00711]","[0.00171, -0.00336]","[0.00216, 0.00337]","[-0.000265, -0.00637]","[0.000511, 0.00372]",10.31467342376709,-0.37888482213020325
194631,13,20081767.0,26,0.07140304148197174,0.06262686103582382,-2.9600830078125,2,"[21, 41.3]","[0.0104, -0.156]","[1.21, 1.21]","[0.106, 0.106]","[-1, -1]","[-999, -999]","[-999, -999]","[-0.00846, -999]","[0.00124, -999]","[-0.032, -999]","[0.00613, -999]",1,[213],[-1.36],[0.355],[0.135],[-1],[0.0293],[0.00191],[0.002],[-0.00757],[0.0029],48.544734954833984,1.6140244007110596
195397,843,1070441461.0,17,0.07781156897544861,0.06891254335641861,0.551115095615387,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],21.22313117980957,0.9415944814682007
194115,111,80177955.0,13,0.07019920647144318,0.06402698159217834,2.243201494216919,2,"[4.93, 6.28]","[-1.18, -0.0427]","[-1.51, 2.65]","[0.106, 0.106]","[1, -1]","[1.02, -999]","[3.23, -999]","[-0.000456, -999]","[0.00395, -999]","[-0.00356, -999]","[0.00747, -999]",1,[43.7],[-0.86],[-1.26],[-0.017],[1],[0.42],[0.00193],[0.00243],[-0.000985],[0.00295],26.943090438842773,2.041224479675293
195165,52,69671781.0,13,0.07129872590303421,0.05989418178796768,-1.2930175065994263,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],8.209369659423828,2.2301034927368164
195950,1486,1339774410.0,10,0.07232088595628738,0.06431226432323456,-3.8479244709014893,0,[],[],[],[],[],[],[],[],[],[],[],3,"[6.64, 31.7, 55.2]","[-1.15, -0.127, -1.33]","[0.56, 2.62, 0.495]","[0.00322, -0.00314, -0.00426]","[-1, -1, -1]","[-999, -999, 0.532]","[-0.0158, -0.00105, -0.00231]","[0.0231, 0.00501, 0.00398]","[0.00868, 0.0127, -0.00164]","[0.0109, 0.00217, 0.00427]",24.34271812438965,1.4585620164871216
195749,103,207317387.0,19,0.07752036303281784,0.062412064522504807,-2.320244073867798,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],15.969103813171387,2.8107330799102783
194108,632,617029186.0,10,0.06834705919027328,0.06334070861339569,-6.423952579498291,0,[],[],[],[],[],[],[],[],[],[],[],1,[26.6],[0.659],[-1.25],[-0.00593],[-1],[-999],[-0.00162],[0.00519],[0.000987],[0.00347],9.393436431884766,1.652152419090271
195658,338,314605998.0,7,0.0738505944609642,0.06192346289753914,0.055419452488422394,0,[],[],[],[],[],[],[],[],[],[],[],1,[26],[0.297],[-0.596],[-0.00844],[1],[0.824],[0.00573],[0.00258],[0.00296],[0.00294],11.906182289123535,2.136019229888916
196452,539,757473247.0,17,0.07434308528900146,0.06569694727659225,5.682137966156006,0,[],[],[],[],[],[],[],[],[],[],[],1,[21],[-2.05],[1.98],[0.0166],[1],[0.518],[0.0045],[0.00566],[0.00316],[0.007],25.46755027770996,1.266879677772522
194150,125,142766165.0,18,0.07106693089008331,0.06230546906590462,1.8825273513793945,0,[],[],[],[],[],[],[],[],[],[],[],1,[11.5],[-0.487],[-0.187],[0.00264],[1],[-999],[0.00127],[0.00329],[0.000711],[0.0024],18.46294593811035,2.676597833633423
194115,675,629723374.0,7,0.07084435224533081,0.058289773762226105,-0.79273921251297,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],35.08301544189453,1.935350775718689
196452,393,559024670.0,24,0.06947412341833115,0.06964544206857681,-4.656945705413818,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],18.320545196533203,-1.285178542137146
195397,728,955751750.0,23,0.07082913815975189,0.06626846641302109,1.9083985090255737,0,[],[],[],[],[],[],[],[],[],[],[],1,[10.2],[-2.2],[1.93],[-0.00884],[1],[-999],[0.00397],[0.00615],[0.00565],[0.0101],16.459474563598633,1.5212372541427612
194479,340,397295269.0,13,0.07628070563077927,0.06285199522972107,4.676479339599609,0,[],[],[],[],[],[],[],[],[],[],[],1,[11.8],[0.311],[-2.29],[0.00373],[-1],[1.29],[0.0241],[0.00771],[0.00128],[0.00617],13.88327407836914,1.0497828722000122
194778,155,192437257.0,25,0.07251300662755966,0.06579294055700302,1.9486874341964722,0,[],[],[],[],[],[],[],[],[],[],[],1,[11.5],[-2.33],[-1.98],[-0.0217],[-1],[-999],[-0.335],[0.0801],[-9.89],[0.138],12.751338005065918,-0.9841455221176147
195749,61,124445633.0,20,0.07201606035232544,0.0628213956952095,4.671951770782471,0,[],[],[],[],[],[],[],[],[],[],[],1,[37.7],[0.125],[-0.239],[0.0141],[1],[0.428],[-0.000349],[0.00372],[-0.00803],[0.00387],25.592639923095703,-1.7415069341659546
195868,185,303533726.0,23,0.06959446519613266,0.0612998828291893,-1.91989004611969,1,[16],[-0.313],[-0.578],[0.106],[1],[0.729],[0.783],[0.0381],[0.00257],[-0.0323],[0.00339],0,[],[],[],[],[],[],[],[],[],[],30.017963409423828,-0.7471777200698853
194199,345,327787026.0,15,0.07353775203227997,0.06259585916996002,10.722521781921387,0,[],[],[],[],[],[],[],[],[],[],[],1,[34.8],[1.17],[1.94],[0.0128],[1],[0.822],[0.00084],[0.00211],[0.00714],[0.00305],33.626914978027344,-1.601967692375183
194704,427,384091983.0,18,0.07531674951314926,0.06354150176048279,-0.49061086773872375,0,[],[],[],[],[],[],[],[],[],[],[],2,"[31.6, 38.8]","[1.94, 2]","[-2.93, 0.0634]","[0.0311, -0.0432]","[-1, -1]","[0.426, -999]","[-0.00372, 0.00417]","[0.00373, 0.0306]","[-0.00621, -0.016]","[0.0053, 0.0266]",6.655076026916504,2.529027223587036
196453,394,359392809.0,9,0.06844951957464218,0.059919845312833786,-7.755255699157715,0,[],[],[],[],[],[],[],[],[],[],[],2,"[52.6, 34.3]","[-1.8, 1.96]","[-0.018, -2.98]","[0.0535, -0.037]","[-1, 1]","[-999, 0.489]","[-0.0038, -0.052]","[0.00335, 0.0213]","[-0.018, -0.00142]","[0.0104, 0.0306]",27.56655502319336,-2.9912121295928955
196453,455,411022580.0,13,0.07012184709310532,0.06670679897069931,3.411648750305176,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],17.889530181884766,-2.7038140296936035
194225,122,140785333.0,9,0.07400022447109222,0.059074223041534424,-1.522422194480896,0,[],[],[],[],[],[],[],[],[],[],[],3,"[18.3, 7.55, 22.4]","[0.0567, -0.146, -2.39]","[-0.775, 2.93, 1.56]","[-0.0048, -0.000694, 0.0211]","[1, -1, 1]","[-999, -999, 0.404]","[-4.19e-06, -0.00328, 0.00238]","[0.00259, 0.00249, 0.0139]","[0.00207, -0.00838, 0.0338]","[0.00363, 0.00442, 0.0163]",14.26550006866455,-2.818413019180298
194151,170,169314483.0,17,0.0740266665816307,0.06284965574741364,7.925725936889648,0,[],[],[],[],[],[],[],[],[],[],[],1,[29.3],[1.22],[2.65],[-0.0149],[-1],[0.212],[-0.00469],[0.00537],[-0.00914],[0.00645],27.226572036743164,1.256245732307434
196453,375,343384110.0,9,0.06854157149791718,0.06742066890001297,-2.949903964996338,0,[],[],[],[],[],[],[],[],[],[],[],2,"[10.3, 11.6]","[0.178, -1.39]","[-0.552, 2.58]","[0.00212, 0.00442]","[1, -1]","[-999, -999]","[0.00239, -0.0035]","[0.00395, 0.00633]","[0.000682, 0.00845]","[0.00177, 0.0055]",10.250443458557129,2.915487289428711
195378,181,206870977.0,17,0.07330892235040665,0.06301959604024887,-0.5184035301208496,0,[],[],[],[],[],[],[],[],[],[],[],1,[28.8],[-1.81],[-0.719],[0.0146],[-1],[0.0873],[-0.00239],[0.00364],[5.94],[0.0049],25.02910614013672,1.5716794729232788
195113,283,355348040.0,15,0.07153213024139404,0.06434191018342972,-5.148834705352783,0,[],[],[],[],[],[],[],[],[],[],[],1,[59.9],[2.36],[1.73],[-0.0755],[-1],[-999],[-1.06],[0.0271],[3.54],[0.0596],21.77638053894043,1.8114944696426392
196438,180,153539102.0,11,0.06998882442712784,0.06507304310798645,-3.2688863277435303,0,[],[],[],[],[],[],[],[],[],[],[],1,[9.96],[2.02],[-2],[-0.00873],[1],[-999],[0.114],[0.0426],[10.6],[0.0524],48.3495979309082,-1.60799241065979
196334,294,454755153.0,14,0.0720374658703804,0.06511107832193375,0.5090532302856445,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],13.027093887329102,-0.7036025524139404
195937,144,118549386.0,10,0.0709814578294754,0.06213335320353508,-6.330004692077637,1,[3.79],[0.246],[-0.652],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],0,[],[],[],[],[],[],[],[],[],[],9.399734497070312,-0.9203764796257019
194480,769,695726363.0,6,0.07409775257110596,0.06405933946371078,-6.215668678283691,0,[],[],[],[],[],[],[],[],[],[],[],1,[20.3],[-0.202],[-1.35],[-0.00314],[1],[1.7],[0.0159],[0.0233],[0.00445],[0.00612],15.445236206054688,1.3484936952590942
194644,401,403117896.0,11,0.07277960330247879,0.05836203321814537,-2.8546245098114014,1,[5.13],[-0.464],[0.585],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],0,[],[],[],[],[],[],[],[],[],[],10.831661224365234,1.7810755968093872
196250,346,561425846.0,19,0.07401538640260696,0.06236189603805542,-2.4338624477386475,0,[],[],[],[],[],[],[],[],[],[],[],2,"[8.46, 27.4]","[0.979, -1.35]","[-0.505, 1.35]","[0.00353, 0.009]","[1, 1]","[0.55, -999]","[0.00348, -0.0174]","[0.00424, 0.0202]","[1.23, 2.99]","[0.00477, 0.0113]",44.58476257324219,-2.4874930381774902
195014,133,164503039.0,15,0.07319153845310211,0.0643305703997612,-4.674095153808594,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],27.684293746948242,-1.9682403802871704
195915,74,135232180.0,21,0.07348937541246414,0.06365542113780975,-3.4362361431121826,0,[],[],[],[],[],[],[],[],[],[],[],1,[36.9],[2.34],[-2.39],[0.0486],[1],[-999],[-0.0171],[0.00917],[-0.253],[0.018],11.098405838012695,-1.8551563024520874
195930,476,422234752.0,12,0.0724707692861557,0.06668122112751007,-1.7832661867141724,0,[],[],[],[],[],[],[],[],[],[],[],1,[20.3],[1.45],[2.43],[0.0073],[1],[0.989],[-0.0116],[0.0186],[0.000497],[0.00996],21.51942253112793,2.117004871368408
195552,1215,1415645674.0,20,0.07393556088209152,0.05975491553544998,7.14375114440918,0,[],[],[],[],[],[],[],[],[],[],[],3,"[7.79, 25.6, 102]","[-0.945, 0.691, -0.727]","[-1.59, 1.36, -1.42]","[0.00407, -0.00862, -0.0517]","[1, 1, -1]","[-999, 1.83, -999]","[0.003, 0.00655, -0.0014]","[0.0046, 0.00536, 0.00682]","[0.0221, -0.0024, -0.00683]","[0.00501, 0.0036, 0.0038]",17.00155258178711,1.6743470430374146
195930,150,113155135.0,9,0.06998090445995331,0.06529992818832397,-3.7708725929260254,0,[],[],[],[],[],[],[],[],[],[],[],2,"[80.6, 20.9]","[-1.86, 0.681]","[0.0945, -2.71]","[-0.0484, -0.00235]","[-1, -1]","[0.0146, -999]","[-0.00419, 0.00202]","[0.00643, 0.00497]","[0.00611, 0.00744]","[0.00606, 0.00394]",5.233538627624512,-0.49789348244667053
196438,1254,1066395641.0,4,0.07248445600271225,0.06134466081857681,3.4732542037963867,1,[15.8],[0.754],[-1.85],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],1,[14.5],[0.938],[1.35],[0.0051],[1],[-999],[-0.00134],[0.00329],[0.00469],[0.00458],22.092269897460938,-2.367429494857788
194225,130,149514413.0,16,0.07059569656848907,0.06193525344133377,-7.510969161987305,0,[],[],[],[],[],[],[],[],[],[],[],2,"[47.3, 43.1]","[1.23, 1.23]","[2.53, -1.02]","[-0.00893, 0.0194]","[1, -1]","[0.0997, 0.0481]","[0.0021, -0.00365]","[0.00216, 0.0023]","[0.0022, 0.00537]","[0.00373, 0.00442]",21.194040298461914,-0.8652114868164062
194052,117,111381831.0,7,0.07459121942520142,0.061069611459970474,4.0123491287231445,0,[],[],[],[],[],[],[],[],[],[],[],1,[43.1],[2.04],[-1.18],[0.0351],[-1],[-999],[-0.00625],[0.00966],[-0.00724],[0.0131],12.860610961914062,1.1131386756896973
195114,59,55929529.0,13,0.07270646840333939,0.060369785875082016,-1.7628735303878784,0,[],[],[],[],[],[],[],[],[],[],[],2,"[17, 35.3]","[-1.89, 1.34]","[-2.97, -0.219]","[0.014, 0.0229]","[-1, 1]","[-999, -999]","[-0.00418, 0.0036]","[0.00713, 0.00323]","[-0.00507, 0.00257]","[0.008, 0.00465]",13.286134719848633,0.5106070041656494
196334,293,452507192.0,24,0.07181953638792038,0.06572910398244858,1.1044566631317139,1,[3.97],[-1.78],[-2.38],[0.106],[-1],[-999],[-999],[-999],[-999],[-999],[-999],2,"[70.8, 39.3]","[0.809, 0.49]","[1.48, -2.92]","[0.0191, -0.007]","[-1, 1]","[0.122, 0.0335]","[0.000102, 0.00624]","[0.00159, 0.00481]","[-0.000978, -0.00448]","[0.00224, 0.00291]",20.508886337280273,1.246003270149231
195915,258,437423133.0,14,0.07327906042337418,0.06267758458852768,-6.446096897125244,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],24.13800048828125,-1.2651169300079346
196239,406,395791370.0,14,0.07313036918640137,0.06420464813709259,0.07161653786897659,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],41.0430793762207,3.1105644702911377
194533,86,92012140.0,9,0.07029982656240463,0.06217995285987854,4.11135196685791,0,[],[],[],[],[],[],[],[],[],[],[],2,"[15.4, 37.3]","[1.1, 0.426]","[0.355, -2.92]","[0.00851, -0.00803]","[1, -1]","[-999, -999]","[0.0122, -0.000506]","[0.00514, 0.00444]","[-0.0156, -0.00182]","[0.00506, 0.00326]",16.64839744567871,-2.8804519176483154
195013,491,726513345.0,15,0.07368902862071991,0.06458763778209686,0.6483749747276306,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],19.941072463989258,0.704687237739563
195649,85,128522865.0,17,0.07433730363845825,0.06689567863941193,3.9615249633789062,0,[],[],[],[],[],[],[],[],[],[],[],2,"[37, 54.9]","[1.12, 1.68]","[-0.649, 2.49]","[0.0178, 0.0352]","[-1, 1]","[0.0626, 0.00359]","[-0.00211, 0.00333]","[0.00337, 0.00341]","[0.00245, -0.00136]","[0.0041, 0.00603]",17.356430053710938,-0.3645554780960083
195398,1785,1528170994.0,8,0.07022838294506073,0.06006977707147598,-0.1392635703086853,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],2.388679027557373,-2.2468903064727783
196438,612,505982156.0,10,0.07216740399599075,0.06173678860068321,-5.296940803527832,0,[],[],[],[],[],[],[],[],[],[],[],2,"[31.6, 43]","[-1.53, -0.881]","[-2.71, -0.319]","[0.0163, 0.00674]","[-1, -1]","[0.208, -999]","[-0.00504, 0.00293]","[0.00952, 0.00397]","[0.00829, 0.00394]","[0.00715, 0.00347]",34.78348922729492,-2.8719398975372314
195398,469,407470318.0,8,0.07578518241643906,0.06217457726597786,9.101302146911621,0,[],[],[],[],[],[],[],[],[],[],[],1,[26.5],[-1.72],[-1.64],[-0.0133],[-1],[0.395],[-0.0114],[0.0125],[-0.00033],[0.00987],5.028390884399414,-2.3738043308258057
195378,170,189496498.0,21,0.07502464950084686,0.06761898100376129,-4.874006271362305,1,[3.5],[2.49],[-0.889],[0.106],[-1],[-999],[-999],[-999],[-999],[-999],[-999],1,[63.8],[2.35],[0.777],[-0.0537],[-1],[-999],[0.00802],[0.0197],[0.0453],[0.0326],51.20037841796875,-2.7655794620513916
196453,1273,1126329061.0,13,0.07180530577898026,0.061260491609573364,-1.7251516580581665,0,[],[],[],[],[],[],[],[],[],[],[],2,"[20.7, 14.4]","[-0.0547, 1.46]","[-0.446, 2.3]","[-0.00303, 0.00787]","[-1, -1]","[0.598, -999]","[0.000647, -0.0112]","[0.00412, 0.0115]","[0.00246, -0.00643]","[0.00427, 0.00957]",5.809515476226807,-2.5110085010528564
194108,239,214725971.0,13,0.07411345094442368,0.0633760467171669,-0.2539806067943573,0,[],[],[],[],[],[],[],[],[],[],[],2,"[12.7, 6.77]","[1.46, 1.39]","[-0.256, -0.379]","[0.00631, -0.0022]","[1, -1]","[-999, -999]","[0.00301, 0.00572]","[0.00756, 0.00514]","[-0.0139, 0.019]","[0.00754, 0.00625]",12.19094181060791,-2.1249842643737793
194050,303,295145683.0,18,0.07544329762458801,0.059823330491781235,3.165518283843994,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],11.731579780578613,1.0954219102859497
195165,1,96032.0,28,0.07646183669567108,0.06378691643476486,3.942343235015869,0,[],[],[],[],[],[],[],[],[],[],[],1,[19.1],[2],[0.713],[-0.0197],[-1],[1.07],[0.26],[0.163],[0.00356],[0.207],23.137868881225586,-1.8849622011184692
194151,179,178268992.0,13,0.07392485439777374,0.061056170612573624,9.711813926696777,0,[],[],[],[],[],[],[],[],[],[],[],1,[86.8],[1.3],[0.388],[0.0301],[-1],[0.3],[-0.00889],[0.00399],[-0.00149],[0.00589],16.402700424194336,2.653414726257324
196438,52,44882192.0,10,0.07107426971197128,0.06782010197639465,-1.0774431228637695,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],9.48190975189209,-0.5135341286659241
194076,482,484353435.0,9,0.07388219982385635,0.05987155809998512,4.316687107086182,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],10.77985668182373,-1.2385284900665283
196250,212,365464841.0,26,0.07118380814790726,0.059475090354681015,-3.317664623260498,1,[5.21],[-0.642],[0.231],[0.106],[1],[-999],[-999],[0.00446],[0.00311],[1.25],[0.00353],2,"[46.2, 33.8]","[0.776, 1.78]","[0.455, 3.1]","[-0.01, -0.00802]","[1, 1]","[0.111, 0.16]","[0.0034, -0.0241]","[0.00242, 0.00369]","[0.000748, -0.00937]","[0.00222, 0.00634]",23.28356170654297,-0.7014939785003662
194735,116,134718879.0,22,0.0706208348274231,0.06381368637084961,-3.900479316711426,0,[],[],[],[],[],[],[],[],[],[],[],1,[68.2],[-2.26],[-0.459],[0.113],[-1],[0.335],[0.0054],[0.0306],[0.00895],[0.0618],25.09688377380371,0.7325867414474487
195014,37,46497413.0,17,0.07544699311256409,0.06394278258085251,6.593468189239502,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],27.917835235595703,-2.4758188724517822
194424,132,148634059.0,21,0.07285121083259583,0.06050298362970352,3.2858431339263916,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],5.622404098510742,-1.9902704954147339
196218,120,142067721.0,15,0.07573622465133667,0.06440531462430954,-1.0225894451141357,0,[],[],[],[],[],[],[],[],[],[],[],1,[21.7],[-1.97],[-0.0795],[0.0164],[1],[0.134],[-0.0551],[0.065],[-3.83],[0.0741],7.119870185852051,-1.6760880947113037
196495,118,27191455.0,21,0.07394646853208542,0.0647149384021759,-10.102093696594238,0,[],[],[],[],[],[],[],[],[],[],[],1,[6.48],[2.17],[-0.691],[-0.00669],[1],[-999],[0.00771],[0.0184],[14.4],[0.0434],26.349693298339844,0.16509297490119934
194644,204,215354993.0,15,0.07368119060993195,0.06347817927598953,-6.650920391082764,0,[],[],[],[],[],[],[],[],[],[],[],2,"[21.7, 27]","[0.228, 1.64]","[2.86, -0.414]","[-0.00198, -0.0266]","[-1, 1]","[0.228, 0.115]","[-0.00031, -0.00366]","[0.00189, 0.0041]","[-0.000152, 0.00165]","[0.00332, 0.00503]",40.301513671875,-0.44656243920326233
195397,918,1141411659.0,15,0.07069578766822815,0.05622032657265663,5.980297565460205,0,[],[],[],[],[],[],[],[],[],[],[],2,"[40, 38.8]","[-0.921, 0.0649]","[-0.708, 2.2]","[0.0114, -0.00975]","[1, -1]","[0.0721, 0.214]","[0.00368, -0.002]","[0.00277, 0.00242]","[0.00226, -0.0113]","[0.00277, 0.00427]",12.188603401184082,-1.2181427478790283
194050,122,95795567.0,16,0.07449168711900711,0.06570203602313995,-7.790952682495117,0,[],[],[],[],[],[],[],[],[],[],[],2,"[40.9, 49.8]","[1.79, 2.31]","[-2.95, -0.341]","[-0.0325, 0.0691]","[1, -1]","[0.0473, -999]","[0.00232, -0.000258]","[0.00229, 0.00268]","[-0.00269, 0.00153]","[0.00404, 0.00526]",26.249711990356445,2.3019142150878906
194224,104,171329371.0,20,0.07016322016716003,0.059803444892168045,-2.378584146499634,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],37.068145751953125,2.2244443893432617
195147,496,612120455.0,23,0.0750652551651001,0.05813589319586754,-1.4980816841125488,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],22.1993408203125,-1.1229759454727173
194303,73,44210711.0,32,0.07297329604625702,0.06086428463459015,-0.3147163689136505,0,[],[],[],[],[],[],[],[],[],[],[],1,[5.59],[-0.624],[-1.91],[0.000556],[-1],[-999],[-0.000496],[0.00656],[-3.51],[0.00576],69.51532745361328,-0.5105810165405273
194315,44,61101566.0,9,0.07565703988075256,0.06162014231085777,-0.2921569347381592,1,[4.39],[1.31],[2.82],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],2,"[28, 39.9]","[-1.62, -2.4]","[-1.89, 0.999]","[-0.0208, -0.0486]","[-1, -1]","[0.0652, -999]","[-0.00153, 0.0403]","[0.00338, 0.00712]","[0.00399, 0.0104]","[0.00425, 0.0352]",14.245348930358887,-1.8305915594100952
